county,date,per_capita_rate 
Arapahoe,2020-03-09,0.17
Arapahoe,2020-03-10,0.35
Arapahoe,2020-03-11,0.52
Arapahoe,2020-03-12,0.52
Arapahoe,2020-03-13,1.22
Arapahoe,2020-03-14,1.75
Arapahoe,2020-03-15,2.62
Arapahoe,2020-03-16,2.62
Arapahoe,2020-03-17,3.15
Arapahoe,2020-03-18,3.85
Arapahoe,2020-03-19,3.85
Arapahoe,2020-03-20,5.07
Arapahoe,2020-03-21,6.99
Arapahoe,2020-03-22,7.87
Arapahoe,2020-03-23,9.96
Arapahoe,2020-03-24,11.71
Arapahoe,2020-03-25,14.86
Arapahoe,2020-03-26,20.28
Arapahoe,2020-03-27,25.87
Arapahoe,2020-03-28,33.92
Arapahoe,2020-03-29,39.51
Arapahoe,2020-03-30,51.22
Arapahoe,2020-03-31,58.04
Arapahoe,2020-04-01,62.76
Arapahoe,2020-04-02,73.25
Arapahoe,2020-04-03,82.34
Arapahoe,2020-04-04,89.51
Arapahoe,2020-04-05,98.43
Arapahoe,2020-04-06,103.85
Arapahoe,2020-04-07,113.46
Arapahoe,2020-04-08,118.18
Arapahoe,2020-04-09,132.52
Arapahoe,2020-04-10,135.66
Arapahoe,2020-04-11,138.81
Arapahoe,2020-04-12,147.2
Arapahoe,2020-04-13,145.8
Arapahoe,2020-04-14,145.63
Arapahoe,2020-04-15,150.7
Arapahoe,2020-04-16,157.52
Arapahoe,2020-04-17,160.66
Arapahoe,2020-04-18,165.38
Arapahoe,2020-04-19,162.24
Arapahoe,2020-04-20,166.08
Arapahoe,2020-04-21,162.76
Arapahoe,2020-04-22,166.61
Arapahoe,2020-04-23,165.56
Arapahoe,2020-04-24,192.13
Arapahoe,2020-04-25,189.68
Arapahoe,2020-04-26,188.29
Arapahoe,2020-04-27,194.05
Arapahoe,2020-04-28,197.38
Arapahoe,2020-04-29,200.35
Arapahoe,2020-04-30,197.55
Arapahoe,2020-05-01,198.95
Arapahoe,2020-05-02,197.03
Arapahoe,2020-05-03,204.54
Arapahoe,2020-05-04,202.1
Arapahoe,2020-05-05,215.73
Arapahoe,2020-05-06,220.28
Arapahoe,2020-05-07,221.15
Arapahoe,2020-05-08,195.45
Arapahoe,2020-05-09,200.17
Arapahoe,2020-05-10,194.4
Arapahoe,2020-05-11,185.49
Arapahoe,2020-05-12,184.96
Arapahoe,2020-05-13,187.94
Arapahoe,2020-05-14,184.26
Arapahoe,2020-05-15,179.37
Arapahoe,2020-05-16,179.54
Arapahoe,2020-05-17,174.3
Arapahoe,2020-05-18,176.4
Arapahoe,2020-05-19,165.03
Arapahoe,2020-05-20,159.44
Arapahoe,2020-05-21,149.3
Arapahoe,2020-05-22,144.4
Arapahoe,2020-05-23,139.68
Arapahoe,2020-05-24,134.09
Arapahoe,2020-05-25,133.22
Arapahoe,2020-05-26,131.29
Arapahoe,2020-05-27,122.73
Arapahoe,2020-05-28,118.01
Arapahoe,2020-05-29,117.31
Arapahoe,2020-05-30,122.55
Arapahoe,2020-05-31,120.8
Arapahoe,2020-06-01,113.46
Arapahoe,2020-06-02,109.44
Arapahoe,2020-06-03,106.12
Arapahoe,2020-06-04,106.64
Arapahoe,2020-06-05,107.87
Arapahoe,2020-06-06,104.72
Arapahoe,2020-06-07,104.54
Arapahoe,2020-06-08,102.8
Arapahoe,2020-06-09,98.95
Arapahoe,2020-06-10,94.93
Arapahoe,2020-06-11,91.26
Arapahoe,2020-06-12,87.41
Arapahoe,2020-06-13,76.05
Arapahoe,2020-06-14,71.5
Arapahoe,2020-06-15,70.28
Arapahoe,2020-06-16,65.21
Arapahoe,2020-06-17,63.81
Arapahoe,2020-06-18,58.04
Arapahoe,2020-06-19,54.89
Arapahoe,2020-06-20,51.57
Arapahoe,2020-06-21,53.15
Arapahoe,2020-06-22,54.55
Arapahoe,2020-06-23,53.5
Arapahoe,2020-06-24,54.72
Arapahoe,2020-06-25,59.96
Arapahoe,2020-06-26,60.49
Arapahoe,2020-06-27,59.27
Arapahoe,2020-06-28,61.89
Arapahoe,2020-06-29,61.89
Arapahoe,2020-06-30,65.73
Arapahoe,2020-07-01,65.21
Arapahoe,2020-07-02,66.78
Arapahoe,2020-07-03,69.06
Arapahoe,2020-07-04,71.33
Arapahoe,2020-07-05,72.2
Arapahoe,2020-07-06,68.88
Arapahoe,2020-07-07,74.82
Arapahoe,2020-07-08,76.4
Arapahoe,2020-07-09,77.62
Arapahoe,2020-07-10,84.44
Arapahoe,2020-07-11,87.41
Arapahoe,2020-07-12,85.66
Arapahoe,2020-07-13,89.16
Arapahoe,2020-07-14,93.01
Arapahoe,2020-07-15,97.03
Arapahoe,2020-07-16,102.62
Arapahoe,2020-07-17,110.84
Arapahoe,2020-07-18,115.56
Arapahoe,2020-07-19,118.53
Arapahoe,2020-07-20,123.43
Arapahoe,2020-07-21,125.7
Arapahoe,2020-07-22,129.02
Arapahoe,2020-07-23,133.92
Arapahoe,2020-07-24,138.11
Arapahoe,2020-07-25,147.38
Arapahoe,2020-07-26,156.29
Arapahoe,2020-07-27,155.24
Arapahoe,2020-07-28,167.31
Arapahoe,2020-07-29,167.83
Arapahoe,2020-07-30,165.03
Arapahoe,2020-07-31,164.86
Arapahoe,2020-08-01,164.68
Arapahoe,2020-08-02,169.93
Arapahoe,2020-08-03,165.73
Arapahoe,2020-08-04,166.61
Arapahoe,2020-08-05,167.66
Arapahoe,2020-08-06,160.49
Arapahoe,2020-08-07,150.52
Arapahoe,2020-08-08,142.66
Arapahoe,2020-08-09,134.61
Arapahoe,2020-08-10,134.61
Arapahoe,2020-08-11,119.93
Arapahoe,2020-08-12,114.68
Arapahoe,2020-08-13,115.91
Arapahoe,2020-08-14,108.39
Arapahoe,2020-08-15,107.52
Arapahoe,2020-08-16,103.15
Arapahoe,2020-08-17,102.62
Arapahoe,2020-08-18,96.68
Arapahoe,2020-08-19,89.68
Arapahoe,2020-08-20,89.51
Arapahoe,2020-08-21,91.96
Arapahoe,2020-08-22,88.29
Arapahoe,2020-08-23,112.94
Arapahoe,2020-08-24,113.64
Arapahoe,2020-08-25,117.83
Arapahoe,2020-08-26,116.43
Arapahoe,2020-08-27,114.16
Arapahoe,2020-08-28,117.66
Arapahoe,2020-08-29,108.92
Arapahoe,2020-08-30,105.07
Arapahoe,2020-08-31,109.61
Arapahoe,2020-09-01,110.31
Arapahoe,2020-09-02,113.81
Arapahoe,2020-09-03,111.89
Arapahoe,2020-09-04,108.57
Arapahoe,2020-09-05,109.79
Arapahoe,2020-09-06,83.74
Arapahoe,2020-09-07,80.42
Arapahoe,2020-09-08,72.9
Arapahoe,2020-09-09,74.3
Arapahoe,2020-09-10,76.05
Arapahoe,2020-09-11,70.8
Arapahoe,2020-09-12,79.37
Arapahoe,2020-09-13,80.59
Arapahoe,2020-09-14,79.55
Arapahoe,2020-09-15,82.34
Arapahoe,2020-09-16,82.52
Arapahoe,2020-09-17,93.01
Arapahoe,2020-09-18,97.2
Arapahoe,2020-09-19,94.23
Arapahoe,2020-09-20,95.28
Arapahoe,2020-09-21,107.87
Arapahoe,2020-09-22,109.27
Arapahoe,2020-09-23,119.4
Arapahoe,2020-09-24,118.71
Arapahoe,2020-09-25,127.62
Arapahoe,2020-09-26,125.35
Arapahoe,2020-09-27,126.57
Arapahoe,2020-09-28,134.96
Arapahoe,2020-09-29,137.24
Arapahoe,2020-09-30,140.38
Arapahoe,2020-10-01,137.41
Arapahoe,2020-10-02,142.83
Arapahoe,2020-10-03,142.83
Arapahoe,2020-10-04,147.9
Arapahoe,2020-10-05,151.75
Arapahoe,2020-10-06,155.94
Arapahoe,2020-10-07,153.5
Arapahoe,2020-10-08,158.04
Arapahoe,2020-10-09,165.21
Arapahoe,2020-10-10,179.02
Arapahoe,2020-10-11,185.49
Arapahoe,2020-10-12,195.98
Arapahoe,2020-10-13,205.07
Arapahoe,2020-10-14,208.22
Arapahoe,2020-10-15,218.88
Arapahoe,2020-10-16,220.8
Arapahoe,2020-10-17,240.03
Arapahoe,2020-10-18,251.92
Arapahoe,2020-10-19,246.33
Arapahoe,2020-10-20,262.06
Arapahoe,2020-10-21,273.43
Arapahoe,2020-10-22,281.64
Arapahoe,2020-10-23,278.32
Arapahoe,2020-10-24,297.73
Arapahoe,2020-10-25,319.75
Arapahoe,2020-10-26,340.73
Arapahoe,2020-10-27,354.19
Arapahoe,2020-10-28,361.89
Arapahoe,2020-10-29,393.18
Arapahoe,2020-10-30,401.4
Arapahoe,2020-10-31,449.3
Arapahoe,2020-11-01,494.05
Arapahoe,2020-11-02,524.47
Arapahoe,2020-11-03,527.62
Arapahoe,2020-11-04,573.07
Arapahoe,2020-11-05,631.29
Arapahoe,2020-11-06,677.44
Arapahoe,2020-11-07,698.25
Arapahoe,2020-11-08,718.53
Arapahoe,2020-11-09,775.87
Arapahoe,2020-11-10,784.79
Arapahoe,2020-11-11,840.56
Arapahoe,2020-11-12,881.11
Arapahoe,2020-11-13,1023.95
Arapahoe,2020-11-14,1041.6
Arapahoe,2020-11-15,1045.8
Arapahoe,2020-11-16,1084.78
Arapahoe,2020-11-17,1130.76
Arapahoe,2020-11-18,1161.01
Arapahoe,2020-11-19,1196.85
Arapahoe,2020-11-20,1225.69
Arapahoe,2020-11-21,1281.81
Arapahoe,2020-11-22,1296.32
Arapahoe,2020-11-23,1282.16
Arapahoe,2020-11-24,1317.65
Arapahoe,2020-11-25,1294.22
Arapahoe,2020-11-26,1301.92
Arapahoe,2020-11-27,1224.99
Arapahoe,2020-11-28,1204.54
Arapahoe,2020-11-29,1199.47
Arapahoe,2020-11-30,1200.17
Arapahoe,2020-12-01,1217.13
Arapahoe,2020-12-02,1166.43
Arapahoe,2020-12-03,1133.39
Arapahoe,2020-12-04,1141.78
Arapahoe,2020-12-05,1114.5
Boulder,2020-03-14,0.34
Boulder,2020-03-15,2.38
Boulder,2020-03-16,2.38
Boulder,2020-03-17,2.72
Boulder,2020-03-18,2.72
Boulder,2020-03-19,3.73
Boulder,2020-03-20,8.15
Boulder,2020-03-21,10.18
Boulder,2020-03-22,12.56
Boulder,2020-03-23,13.24
Boulder,2020-03-24,16.63
Boulder,2020-03-25,17.31
Boulder,2020-03-26,22.41
Boulder,2020-03-27,25.8
Boulder,2020-03-28,28.18
Boulder,2020-03-29,28.18
Boulder,2020-03-30,31.57
Boulder,2020-03-31,33.61
Boulder,2020-04-01,35.99
Boulder,2020-04-02,41.08
Boulder,2020-04-03,40.4
Boulder,2020-04-04,43.79
Boulder,2020-04-05,47.53
Boulder,2020-04-06,50.92
Boulder,2020-04-07,53.3
Boulder,2020-04-08,52.96
Boulder,2020-04-09,51.26
Boulder,2020-04-10,53.64
Boulder,2020-04-11,55.0
Boulder,2020-04-12,59.07
Boulder,2020-04-13,62.46
Boulder,2020-04-14,63.14
Boulder,2020-04-15,63.14
Boulder,2020-04-16,61.11
Boulder,2020-04-17,62.46
Boulder,2020-04-18,62.13
Boulder,2020-04-19,59.41
Boulder,2020-04-20,58.05
Boulder,2020-04-21,62.46
Boulder,2020-04-22,71.29
Boulder,2020-04-23,70.95
Boulder,2020-04-24,80.12
Boulder,2020-04-25,85.21
Boulder,2020-04-26,80.12
Boulder,2020-04-27,78.42
Boulder,2020-04-28,84.87
Boulder,2020-04-29,89.96
Boulder,2020-04-30,90.98
Boulder,2020-05-01,98.79
Boulder,2020-05-02,103.2
Boulder,2020-05-03,104.9
Boulder,2020-05-04,108.29
Boulder,2020-05-05,100.15
Boulder,2020-05-06,96.07
Boulder,2020-05-07,99.81
Boulder,2020-05-08,92.68
Boulder,2020-05-09,88.27
Boulder,2020-05-10,90.64
Boulder,2020-05-11,88.94
Boulder,2020-05-12,83.17
Boulder,2020-05-13,78.76
Boulder,2020-05-14,76.38
Boulder,2020-05-15,70.27
Boulder,2020-05-16,64.16
Boulder,2020-05-17,62.13
Boulder,2020-05-18,60.43
Boulder,2020-05-19,63.14
Boulder,2020-05-20,60.43
Boulder,2020-05-21,57.71
Boulder,2020-05-22,52.62
Boulder,2020-05-23,56.35
Boulder,2020-05-24,54.66
Boulder,2020-05-25,52.62
Boulder,2020-05-26,51.94
Boulder,2020-05-27,50.92
Boulder,2020-05-28,51.26
Boulder,2020-05-29,47.19
Boulder,2020-05-30,47.19
Boulder,2020-05-31,46.17
Boulder,2020-06-01,43.11
Boulder,2020-06-02,39.04
Boulder,2020-06-03,39.72
Boulder,2020-06-04,38.7
Boulder,2020-06-05,37.34
Boulder,2020-06-06,29.87
Boulder,2020-06-07,29.87
Boulder,2020-06-08,30.55
Boulder,2020-06-09,29.2
Boulder,2020-06-10,28.52
Boulder,2020-06-11,28.52
Boulder,2020-06-12,28.86
Boulder,2020-06-13,30.89
Boulder,2020-06-14,30.55
Boulder,2020-06-15,35.31
Boulder,2020-06-16,38.7
Boulder,2020-06-17,48.21
Boulder,2020-06-18,57.37
Boulder,2020-06-19,68.91
Boulder,2020-06-20,73.67
Boulder,2020-06-21,77.06
Boulder,2020-06-22,80.46
Boulder,2020-06-23,86.57
Boulder,2020-06-24,93.02
Boulder,2020-06-25,95.39
Boulder,2020-06-26,97.43
Boulder,2020-06-27,95.73
Boulder,2020-06-28,98.45
Boulder,2020-06-29,94.72
Boulder,2020-06-30,96.41
Boulder,2020-07-01,89.62
Boulder,2020-07-02,81.82
Boulder,2020-07-03,72.31
Boulder,2020-07-04,69.25
Boulder,2020-07-05,65.52
Boulder,2020-07-06,65.86
Boulder,2020-07-07,61.45
Boulder,2020-07-08,59.07
Boulder,2020-07-09,58.05
Boulder,2020-07-10,56.69
Boulder,2020-07-11,59.41
Boulder,2020-07-12,56.69
Boulder,2020-07-13,59.41
Boulder,2020-07-14,63.82
Boulder,2020-07-15,65.86
Boulder,2020-07-16,69.25
Boulder,2020-07-17,72.65
Boulder,2020-07-18,71.63
Boulder,2020-07-19,73.67
Boulder,2020-07-20,73.33
Boulder,2020-07-21,74.35
Boulder,2020-07-22,75.7
Boulder,2020-07-23,76.04
Boulder,2020-07-24,86.23
Boulder,2020-07-25,85.89
Boulder,2020-07-26,88.27
Boulder,2020-07-27,88.27
Boulder,2020-07-28,85.89
Boulder,2020-07-29,82.83
Boulder,2020-07-30,83.51
Boulder,2020-07-31,85.55
Boulder,2020-08-01,88.94
Boulder,2020-08-02,96.75
Boulder,2020-08-03,99.47
Boulder,2020-08-04,97.43
Boulder,2020-08-05,106.26
Boulder,2020-08-06,106.94
Boulder,2020-08-07,99.13
Boulder,2020-08-08,94.72
Boulder,2020-08-09,96.07
Boulder,2020-08-10,96.41
Boulder,2020-08-11,95.05
Boulder,2020-08-12,95.39
Boulder,2020-08-13,90.3
Boulder,2020-08-14,83.85
Boulder,2020-08-15,80.12
Boulder,2020-08-16,70.61
Boulder,2020-08-17,60.77
Boulder,2020-08-18,62.46
Boulder,2020-08-19,55.0
Boulder,2020-08-20,52.62
Boulder,2020-08-21,51.6
Boulder,2020-08-22,54.66
Boulder,2020-08-23,52.62
Boulder,2020-08-24,51.94
Boulder,2020-08-25,49.22
Boulder,2020-08-26,46.17
Boulder,2020-08-27,47.87
Boulder,2020-08-28,49.56
Boulder,2020-08-29,50.24
Boulder,2020-08-30,50.58
Boulder,2020-08-31,59.41
Boulder,2020-09-01,58.05
Boulder,2020-09-02,56.69
Boulder,2020-09-03,59.41
Boulder,2020-09-04,67.22
Boulder,2020-09-05,67.22
Boulder,2020-09-06,85.89
Boulder,2020-09-07,82.49
Boulder,2020-09-08,85.55
Boulder,2020-09-09,107.96
Boulder,2020-09-10,118.82
Boulder,2020-09-11,131.72
Boulder,2020-09-12,159.56
Boulder,2020-09-13,169.4
Boulder,2020-09-14,190.45
Boulder,2020-09-15,225.76
Boulder,2020-09-16,243.07
Boulder,2020-09-17,262.42
Boulder,2020-09-18,308.93
Boulder,2020-09-19,317.75
Boulder,2020-09-20,371.73
Boulder,2020-09-21,431.48
Boulder,2020-09-22,495.98
Boulder,2020-09-23,500.73
Boulder,2020-09-24,517.37
Boulder,2020-09-25,542.83
Boulder,2020-09-26,529.59
Boulder,2020-09-27,536.72
Boulder,2020-09-28,522.46
Boulder,2020-09-29,496.66
Boulder,2020-09-30,492.93
Boulder,2020-10-01,479.01
Boulder,2020-10-02,429.1
Boulder,2020-10-03,428.76
Boulder,2020-10-04,352.72
Boulder,2020-10-05,307.23
Boulder,2020-10-06,241.71
Boulder,2020-10-07,226.77
Boulder,2020-10-08,204.71
Boulder,2020-10-09,174.49
Boulder,2020-10-10,171.1
Boulder,2020-10-11,156.16
Boulder,2020-10-12,145.64
Boulder,2020-10-13,146.66
Boulder,2020-10-14,135.11
Boulder,2020-10-15,138.85
Boulder,2020-10-16,144.28
Boulder,2020-10-17,146.32
Boulder,2020-10-18,158.2
Boulder,2020-10-19,152.77
Boulder,2020-10-20,161.59
Boulder,2020-10-21,160.24
Boulder,2020-10-22,163.29
Boulder,2020-10-23,178.57
Boulder,2020-10-24,196.9
Boulder,2020-10-25,205.73
Boulder,2020-10-26,225.42
Boulder,2020-10-27,224.06
Boulder,2020-10-28,251.56
Boulder,2020-10-29,246.46
Boulder,2020-10-30,271.25
Boulder,2020-10-31,303.5
Boulder,2020-11-01,341.18
Boulder,2020-11-02,346.95
Boulder,2020-11-03,364.6
Boulder,2020-11-04,376.48
Boulder,2020-11-05,462.03
Boulder,2020-11-06,473.58
Boulder,2020-11-07,474.59
Boulder,2020-11-08,491.23
Boulder,2020-11-09,538.76
Boulder,2020-11-10,601.56
Boulder,2020-11-11,663.69
Boulder,2020-11-12,739.05
Boulder,2020-11-13,789.97
Boulder,2020-11-14,851.42
Boulder,2020-11-15,838.52
Boulder,2020-11-16,873.15
Boulder,2020-11-17,911.51
Boulder,2020-11-18,966.84
Boulder,2020-11-19,941.04
Boulder,2020-11-20,1003.17
Boulder,2020-11-21,1022.86
Boulder,2020-11-22,1047.3
Boulder,2020-11-23,1029.99
Boulder,2020-11-24,1006.9
Boulder,2020-11-25,965.48
Boulder,2020-11-26,926.11
Boulder,2020-11-27,884.01
Boulder,2020-11-28,829.01
Boulder,2020-11-29,821.88
Boulder,2020-11-30,870.43
Boulder,2020-12-01,856.51
Boulder,2020-12-02,847.35
Boulder,2020-12-03,827.32
Boulder,2020-12-04,777.41
Boulder,2020-12-05,767.23
Broomfield,2020-03-20,1.79
Broomfield,2020-03-21,1.79
Broomfield,2020-03-22,1.79
Broomfield,2020-03-23,3.58
Broomfield,2020-03-24,8.95
Broomfield,2020-03-25,14.31
Broomfield,2020-03-26,17.89
Broomfield,2020-03-27,23.26
Broomfield,2020-03-28,28.63
Broomfield,2020-03-29,30.42
Broomfield,2020-03-30,32.21
Broomfield,2020-03-31,35.79
Broomfield,2020-04-01,37.57
Broomfield,2020-04-02,53.68
Broomfield,2020-04-03,62.62
Broomfield,2020-04-04,76.94
Broomfield,2020-04-05,87.67
Broomfield,2020-04-06,85.88
Broomfield,2020-04-07,80.52
Broomfield,2020-04-08,78.73
Broomfield,2020-04-09,91.25
Broomfield,2020-04-10,98.41
Broomfield,2020-04-11,103.78
Broomfield,2020-04-12,114.51
Broomfield,2020-04-13,112.72
Broomfield,2020-04-14,121.67
Broomfield,2020-04-15,127.04
Broomfield,2020-04-16,116.3
Broomfield,2020-04-17,110.93
Broomfield,2020-04-18,101.99
Broomfield,2020-04-19,91.25
Broomfield,2020-04-20,94.83
Broomfield,2020-04-21,100.2
Broomfield,2020-04-22,103.78
Broomfield,2020-04-23,93.04
Broomfield,2020-04-24,103.78
Broomfield,2020-04-25,109.14
Broomfield,2020-04-26,103.78
Broomfield,2020-04-27,107.36
Broomfield,2020-04-28,101.99
Broomfield,2020-04-29,98.41
Broomfield,2020-04-30,98.41
Broomfield,2020-05-01,105.57
Broomfield,2020-05-02,110.93
Broomfield,2020-05-03,114.51
Broomfield,2020-05-04,114.51
Broomfield,2020-05-05,128.83
Broomfield,2020-05-06,125.25
Broomfield,2020-05-07,130.62
Broomfield,2020-05-08,116.3
Broomfield,2020-05-09,107.36
Broomfield,2020-05-10,105.57
Broomfield,2020-05-11,105.57
Broomfield,2020-05-12,100.2
Broomfield,2020-05-13,100.2
Broomfield,2020-05-14,96.62
Broomfield,2020-05-15,89.46
Broomfield,2020-05-16,82.31
Broomfield,2020-05-17,82.31
Broomfield,2020-05-18,82.31
Broomfield,2020-05-19,64.41
Broomfield,2020-05-20,62.62
Broomfield,2020-05-21,57.26
Broomfield,2020-05-22,51.89
Broomfield,2020-05-23,44.73
Broomfield,2020-05-24,39.36
Broomfield,2020-05-25,37.57
Broomfield,2020-05-26,41.15
Broomfield,2020-05-27,41.15
Broomfield,2020-05-28,41.15
Broomfield,2020-05-29,44.73
Broomfield,2020-05-30,48.31
Broomfield,2020-05-31,51.89
Broomfield,2020-06-01,51.89
Broomfield,2020-06-02,53.68
Broomfield,2020-06-03,53.68
Broomfield,2020-06-04,59.05
Broomfield,2020-06-05,57.26
Broomfield,2020-06-06,59.05
Broomfield,2020-06-07,62.62
Broomfield,2020-06-08,62.62
Broomfield,2020-06-09,60.83
Broomfield,2020-06-10,57.26
Broomfield,2020-06-11,57.26
Broomfield,2020-06-12,51.89
Broomfield,2020-06-13,50.1
Broomfield,2020-06-14,42.94
Broomfield,2020-06-15,41.15
Broomfield,2020-06-16,42.94
Broomfield,2020-06-17,44.73
Broomfield,2020-06-18,35.79
Broomfield,2020-06-19,39.36
Broomfield,2020-06-20,42.94
Broomfield,2020-06-21,41.15
Broomfield,2020-06-22,42.94
Broomfield,2020-06-23,42.94
Broomfield,2020-06-24,46.52
Broomfield,2020-06-25,50.1
Broomfield,2020-06-26,53.68
Broomfield,2020-06-27,48.31
Broomfield,2020-06-28,55.47
Broomfield,2020-06-29,57.26
Broomfield,2020-06-30,53.68
Broomfield,2020-07-01,55.47
Broomfield,2020-07-02,64.41
Broomfield,2020-07-03,59.05
Broomfield,2020-07-04,62.62
Broomfield,2020-07-05,64.41
Broomfield,2020-07-06,64.41
Broomfield,2020-07-07,67.99
Broomfield,2020-07-08,71.57
Broomfield,2020-07-09,82.31
Broomfield,2020-07-10,80.52
Broomfield,2020-07-11,89.46
Broomfield,2020-07-12,82.31
Broomfield,2020-07-13,80.52
Broomfield,2020-07-14,89.46
Broomfield,2020-07-15,91.25
Broomfield,2020-07-16,84.1
Broomfield,2020-07-17,91.25
Broomfield,2020-07-18,82.31
Broomfield,2020-07-19,80.52
Broomfield,2020-07-20,82.31
Broomfield,2020-07-21,78.73
Broomfield,2020-07-22,84.1
Broomfield,2020-07-23,71.57
Broomfield,2020-07-24,71.57
Broomfield,2020-07-25,66.2
Broomfield,2020-07-26,73.36
Broomfield,2020-07-27,73.36
Broomfield,2020-07-28,66.2
Broomfield,2020-07-29,62.62
Broomfield,2020-07-30,67.99
Broomfield,2020-07-31,71.57
Broomfield,2020-08-01,85.88
Broomfield,2020-08-02,100.2
Broomfield,2020-08-03,98.41
Broomfield,2020-08-04,101.99
Broomfield,2020-08-05,116.3
Broomfield,2020-08-06,128.83
Broomfield,2020-08-07,137.77
Broomfield,2020-08-08,146.72
Broomfield,2020-08-09,162.82
Broomfield,2020-08-10,164.61
Broomfield,2020-08-11,173.56
Broomfield,2020-08-12,169.98
Broomfield,2020-08-13,161.03
Broomfield,2020-08-14,153.88
Broomfield,2020-08-15,148.51
Broomfield,2020-08-16,132.41
Broomfield,2020-08-17,134.19
Broomfield,2020-08-18,137.77
Broomfield,2020-08-19,110.93
Broomfield,2020-08-20,107.36
Broomfield,2020-08-21,100.2
Broomfield,2020-08-22,91.25
Broomfield,2020-08-23,69.78
Broomfield,2020-08-24,71.57
Broomfield,2020-08-25,73.36
Broomfield,2020-08-26,69.78
Broomfield,2020-08-27,71.57
Broomfield,2020-08-28,78.73
Broomfield,2020-08-29,73.36
Broomfield,2020-08-30,76.94
Broomfield,2020-08-31,76.94
Broomfield,2020-09-01,75.15
Broomfield,2020-09-02,76.94
Broomfield,2020-09-03,66.2
Broomfield,2020-09-04,59.05
Broomfield,2020-09-05,62.62
Broomfield,2020-09-06,64.41
Broomfield,2020-09-07,62.62
Broomfield,2020-09-08,48.31
Broomfield,2020-09-09,53.68
Broomfield,2020-09-10,55.47
Broomfield,2020-09-11,48.31
Broomfield,2020-09-12,60.83
Broomfield,2020-09-13,67.99
Broomfield,2020-09-14,64.41
Broomfield,2020-09-15,57.26
Broomfield,2020-09-16,66.2
Broomfield,2020-09-17,67.99
Broomfield,2020-09-18,82.31
Broomfield,2020-09-19,84.1
Broomfield,2020-09-20,84.1
Broomfield,2020-09-21,84.1
Broomfield,2020-09-22,100.2
Broomfield,2020-09-23,116.3
Broomfield,2020-09-24,118.09
Broomfield,2020-09-25,127.04
Broomfield,2020-09-26,128.83
Broomfield,2020-09-27,134.19
Broomfield,2020-09-28,137.77
Broomfield,2020-09-29,144.93
Broomfield,2020-09-30,144.93
Broomfield,2020-10-01,168.19
Broomfield,2020-10-02,157.45
Broomfield,2020-10-03,162.82
Broomfield,2020-10-04,169.98
Broomfield,2020-10-05,175.35
Broomfield,2020-10-06,169.98
Broomfield,2020-10-07,164.61
Broomfield,2020-10-08,173.56
Broomfield,2020-10-09,169.98
Broomfield,2020-10-10,169.98
Broomfield,2020-10-11,168.19
Broomfield,2020-10-12,169.98
Broomfield,2020-10-13,171.77
Broomfield,2020-10-14,173.56
Broomfield,2020-10-15,159.24
Broomfield,2020-10-16,162.82
Broomfield,2020-10-17,168.19
Broomfield,2020-10-18,177.14
Broomfield,2020-10-19,184.29
Broomfield,2020-10-20,220.08
Broomfield,2020-10-21,246.92
Broomfield,2020-10-22,261.23
Broomfield,2020-10-23,282.7
Broomfield,2020-10-24,279.12
Broomfield,2020-10-25,291.65
Broomfield,2020-10-26,334.59
Broomfield,2020-10-27,354.27
Broomfield,2020-10-28,409.74
Broomfield,2020-10-29,418.69
Broomfield,2020-10-30,490.26
Broomfield,2020-10-31,524.25
Broomfield,2020-11-01,540.36
Broomfield,2020-11-02,576.14
Broomfield,2020-11-03,560.04
Broomfield,2020-11-04,554.67
Broomfield,2020-11-05,577.93
Broomfield,2020-11-06,590.46
Broomfield,2020-11-07,635.19
Broomfield,2020-11-08,656.66
Broomfield,2020-11-09,631.61
Broomfield,2020-11-10,669.18
Broomfield,2020-11-11,649.5
Broomfield,2020-11-12,701.39
Broomfield,2020-11-13,731.81
Broomfield,2020-11-14,744.33
Broomfield,2020-11-15,749.7
Broomfield,2020-11-16,774.75
Broomfield,2020-11-17,794.43
Broomfield,2020-11-18,821.27
Broomfield,2020-11-19,842.74
Broomfield,2020-11-20,885.68
Broomfield,2020-11-21,950.1
Broomfield,2020-11-22,960.83
Broomfield,2020-11-23,971.57
Broomfield,2020-11-24,942.94
Broomfield,2020-11-25,937.57
Broomfield,2020-11-26,951.89
Broomfield,2020-11-27,901.79
Broomfield,2020-11-28,885.68
Broomfield,2020-11-29,880.32
Broomfield,2020-11-30,882.11
Broomfield,2020-12-01,905.37
Broomfield,2020-12-02,883.89
Broomfield,2020-12-03,908.94
Broomfield,2020-12-04,887.47
Broomfield,2020-12-05,840.95
Clear Creek,2020-03-13,11.0
Clear Creek,2020-03-14,11.0
Clear Creek,2020-03-15,11.0
Clear Creek,2020-03-16,11.0
Clear Creek,2020-03-17,22.01
Clear Creek,2020-03-18,22.01
Clear Creek,2020-03-19,22.01
Clear Creek,2020-03-20,22.01
Clear Creek,2020-03-21,33.01
Clear Creek,2020-03-22,33.01
Clear Creek,2020-03-23,33.01
Clear Creek,2020-03-24,33.01
Clear Creek,2020-03-25,33.01
Clear Creek,2020-03-26,33.01
Clear Creek,2020-03-27,22.01
Clear Creek,2020-03-28,22.01
Clear Creek,2020-03-29,22.01
Clear Creek,2020-03-30,22.01
Clear Creek,2020-03-31,22.01
