date,county,state,fips,cases,deaths 
2020-10-23,Alamosa,Colorado,08003,294,9
2020-10-23,Arapahoe,Colorado,08005,11842,395
2020-10-23,Archuleta,Colorado,08007,63,0
2020-10-23,Baca,Colorado,08009,29,0
2020-10-23,Bent,Colorado,08011,14,0
2020-10-23,Boulder,Colorado,08013,5310,85
2020-10-23,Broomfield,Colorado,08014,879,41
2020-10-23,Chaffee,Colorado,08015,381,20
2020-10-23,Cheyenne,Colorado,08017,15,0
2020-10-23,Clear Creek,Colorado,08019,65,1
2020-10-23,Conejos,Colorado,08021,65,0
2020-10-23,Costilla,Colorado,08023,36,1
2020-10-23,Crowley,Colorado,08025,85,1
2020-10-23,Custer,Colorado,08027,19,0
2020-10-23,Delta,Colorado,08029,200,3
2020-10-23,Denver,Colorado,08031,16896,450
2020-10-23,Dolores,Colorado,08033,3,0
2020-10-23,Douglas,Colorado,08035,3607,64
2020-10-23,Eagle,Colorado,08037,1399,10
2020-10-23,El Paso,Colorado,08041,9563,195
2020-10-23,Elbert,Colorado,08039,193,3
2020-10-23,Fremont,Colorado,08043,611,1
2020-10-23,Garfield,Colorado,08045,1118,5
2020-10-23,Gilpin,Colorado,08047,29,0
2020-10-23,Grand,Colorado,08049,142,1
2020-10-23,Gunnison,Colorado,08051,305,7
2020-10-23,Hinsdale,Colorado,08053,3,0
2020-10-23,Huerfano,Colorado,08055,29,2
2020-10-23,Jackson,Colorado,08057,9,0
2020-10-23,Jefferson,Colorado,08059,7721,305
2020-10-23,Kiowa,Colorado,08061,3,0
2020-10-23,Kit Carson,Colorado,08063,122,3
2020-10-23,La Plata,Colorado,08067,341,2
2020-10-23,Lake,Colorado,08065,124,0
2020-10-23,Larimer,Colorado,08069,3801,55
2020-10-23,Las Animas,Colorado,08071,66,1
2020-10-23,Lincoln,Colorado,08073,24,0
2020-10-23,Logan,Colorado,08075,1149,11
2020-10-23,Mesa,Colorado,08077,1209,9
2020-10-23,Mineral,Colorado,08079,21,0
2020-10-23,Moffat,Colorado,08081,58,1
2020-10-23,Montezuma,Colorado,08083,189,5
2020-10-23,Montrose,Colorado,08085,441,13
2020-10-23,Morgan,Colorado,08087,835,48
2020-10-23,Otero,Colorado,08089,123,6
2020-10-23,Ouray,Colorado,08091,36,2
2020-10-23,Park,Colorado,08093,91,1
2020-10-23,Phillips,Colorado,08095,44,0
2020-10-23,Pitkin,Colorado,08097,271,2
2020-10-23,Prowers,Colorado,08099,158,0
2020-10-23,Pueblo,Colorado,08101,1762,40
2020-10-23,Rio Blanco,Colorado,08103,27,0
2020-10-23,Rio Grande,Colorado,08105,116,3
2020-10-23,Routt,Colorado,08107,200,8
2020-10-23,Saguache,Colorado,08109,130,2
2020-10-23,San Juan,Colorado,08111,7,0
2020-10-23,San Miguel,Colorado,08113,100,0
2020-10-23,Sedgwick,Colorado,08115,38,1
2020-10-23,Summit,Colorado,08117,636,4
2020-10-23,Teller,Colorado,08119,205,4
2020-10-23,Washington,Colorado,08121,85,0
2020-10-23,Weld,Colorado,08123,5708,159
2020-10-23,Yuma,Colorado,08125,204,1
2020-10-24,Adams,Colorado,08001,13065,254
2020-10-24,Alamosa,Colorado,08003,298,9
2020-10-24,Arapahoe,Colorado,08005,12068,396
2020-10-24,Archuleta,Colorado,08007,65,0
2020-10-24,Baca,Colorado,08009,30,0
2020-10-24,Bent,Colorado,08011,14,0
2020-10-24,Boulder,Colorado,08013,5403,85
2020-10-24,Broomfield,Colorado,08014,887,41
2020-10-24,Chaffee,Colorado,08015,386,20
2020-10-24,Cheyenne,Colorado,08017,15,0
2020-10-24,Clear Creek,Colorado,08019,68,1
2020-10-24,Conejos,Colorado,08021,66,0
2020-10-24,Costilla,Colorado,08023,36,1
2020-10-24,Crowley,Colorado,08025,89,1
2020-10-24,Custer,Colorado,08027,20,0
2020-10-24,Delta,Colorado,08029,199,3
2020-10-24,Denver,Colorado,08031,17271,450
2020-10-24,Dolores,Colorado,08033,3,0
2020-10-24,Douglas,Colorado,08035,3719,64
2020-10-24,Eagle,Colorado,08037,1411,10
2020-10-24,El Paso,Colorado,08041,9726,195
2020-10-24,Elbert,Colorado,08039,200,3
2020-10-24,Fremont,Colorado,08043,628,1
2020-10-24,Garfield,Colorado,08045,1135,5
2020-10-24,Gilpin,Colorado,08047,29,0
2020-10-24,Grand,Colorado,08049,142,1
2020-10-24,Gunnison,Colorado,08051,305,7
2020-10-24,Hinsdale,Colorado,08053,3,0
2020-10-24,Huerfano,Colorado,08055,33,2
2020-10-24,Jackson,Colorado,08057,9,0
2020-10-24,Jefferson,Colorado,08059,7903,307
2020-10-24,Kiowa,Colorado,08061,3,0
2020-10-24,Kit Carson,Colorado,08063,131,3
2020-10-24,La Plata,Colorado,08067,347,2
2020-10-24,Lake,Colorado,08065,127,0
2020-10-24,Larimer,Colorado,08069,3883,56
2020-10-24,Las Animas,Colorado,08071,69,1
2020-10-24,Lincoln,Colorado,08073,24,0
2020-10-24,Logan,Colorado,08075,1177,12
2020-10-24,Mesa,Colorado,08077,1281,11
2020-10-24,Mineral,Colorado,08079,21,0
2020-10-24,Moffat,Colorado,08081,61,1
2020-10-24,Montezuma,Colorado,08083,192,5
2020-10-24,Montrose,Colorado,08085,455,13
2020-10-24,Morgan,Colorado,08087,846,48
2020-10-24,Otero,Colorado,08089,125,6
2020-10-24,Ouray,Colorado,08091,36,2
2020-10-24,Park,Colorado,08093,93,1
2020-10-24,Phillips,Colorado,08095,48,0
2020-10-24,Pitkin,Colorado,08097,276,2
2020-10-24,Prowers,Colorado,08099,166,0
2020-10-24,Pueblo,Colorado,08101,1790,40
2020-10-24,Rio Blanco,Colorado,08103,27,0
2020-10-24,Rio Grande,Colorado,08105,118,3
2020-10-24,Routt,Colorado,08107,202,8
2020-10-24,Saguache,Colorado,08109,133,2
2020-10-24,San Juan,Colorado,08111,11,0
2020-10-24,San Miguel,Colorado,08113,101,0
2020-10-24,Sedgwick,Colorado,08115,40,1
2020-10-24,Summit,Colorado,08117,653,4
2020-10-24,Teller,Colorado,08119,214,4
2020-10-24,Washington,Colorado,08121,93,0
2020-10-24,Weld,Colorado,08123,5810,159
2020-10-24,Yuma,Colorado,08125,210,1
2020-10-25,Adams,Colorado,08001,13356,255
2020-10-25,Alamosa,Colorado,08003,303,9
2020-10-25,Arapahoe,Colorado,08005,12270,397
2020-10-25,Archuleta,Colorado,08007,65,0
2020-10-25,Baca,Colorado,08009,30,0
2020-10-25,Bent,Colorado,08011,15,0
2020-10-25,Boulder,Colorado,08013,5441,85
2020-10-25,Broomfield,Colorado,08014,902,41
2020-10-25,Chaffee,Colorado,08015,391,20
2020-10-25,Cheyenne,Colorado,08017,15,0
2020-10-25,Clear Creek,Colorado,08019,68,1
2020-10-25,Conejos,Colorado,08021,66,0
2020-10-25,Costilla,Colorado,08023,36,1
2020-10-25,Crowley,Colorado,08025,91,1
2020-10-25,Custer,Colorado,08027,20,0
2020-10-25,Delta,Colorado,08029,200,3
2020-10-25,Denver,Colorado,08031,17652,450
2020-10-25,Dolores,Colorado,08033,3,0
2020-10-25,Douglas,Colorado,08035,3810,64
2020-10-25,Eagle,Colorado,08037,1414,10
2020-10-25,El Paso,Colorado,08041,9885,195
2020-10-25,Elbert,Colorado,08039,204,3
2020-10-25,Fremont,Colorado,08043,663,1
2020-10-25,Garfield,Colorado,08045,1140,5
2020-10-25,Gilpin,Colorado,08047,29,0
2020-10-25,Grand,Colorado,08049,144,1
2020-10-25,Gunnison,Colorado,08051,305,7
2020-10-25,Hinsdale,Colorado,08053,3,0
2020-10-25,Huerfano,Colorado,08055,33,2
2020-10-25,Jackson,Colorado,08057,9,0
2020-10-25,Jefferson,Colorado,08059,8071,307
2020-10-25,Kiowa,Colorado,08061,4,0
2020-10-25,Kit Carson,Colorado,08063,130,3
2020-10-25,La Plata,Colorado,08067,350,2
2020-10-25,Lake,Colorado,08065,132,0
2020-10-25,Larimer,Colorado,08069,3930,56
2020-10-25,Las Animas,Colorado,08071,69,1
2020-10-25,Lincoln,Colorado,08073,24,0
2020-10-25,Logan,Colorado,08075,1194,12
2020-10-25,Mesa,Colorado,08077,1314,11
2020-10-25,Mineral,Colorado,08079,21,0
2020-10-25,Moffat,Colorado,08081,62,1
2020-10-25,Montezuma,Colorado,08083,196,5
2020-10-25,Montrose,Colorado,08085,459,13
2020-10-25,Morgan,Colorado,08087,850,48
2020-10-25,Otero,Colorado,08089,132,6
2020-10-25,Ouray,Colorado,08091,37,2
2020-10-25,Park,Colorado,08093,92,1
2020-10-25,Phillips,Colorado,08095,48,0
2020-10-25,Pitkin,Colorado,08097,277,2
2020-10-25,Prowers,Colorado,08099,166,0
2020-10-25,Pueblo,Colorado,08101,1904,41
2020-10-25,Rio Blanco,Colorado,08103,27,0
2020-10-25,Rio Grande,Colorado,08105,120,3
2020-10-25,Routt,Colorado,08107,202,8
2020-10-25,Saguache,Colorado,08109,133,2
2020-10-25,San Juan,Colorado,08111,11,0
2020-10-25,San Miguel,Colorado,08113,101,0
2020-10-25,Sedgwick,Colorado,08115,40,1
2020-10-25,Summit,Colorado,08117,667,4
2020-10-25,Teller,Colorado,08119,217,4
2020-10-25,Washington,Colorado,08121,94,0
2020-10-25,Weld,Colorado,08123,5895,159
2020-10-25,Yuma,Colorado,08125,210,1
2020-10-26,Adams,Colorado,08001,13724,256
2020-10-26,Alamosa,Colorado,08003,307,9
2020-10-26,Arapahoe,Colorado,08005,12534,397
2020-10-26,Archuleta,Colorado,08007,66,0
2020-10-26,Baca,Colorado,08009,30,0
2020-10-26,Bent,Colorado,08011,15,0
2020-10-26,Boulder,Colorado,08013,5509,85
2020-10-26,Broomfield,Colorado,08014,930,41
2020-10-26,Chaffee,Colorado,08015,393,20
2020-10-26,Cheyenne,Colorado,08017,15,0
2020-10-26,Clear Creek,Colorado,08019,70,1
2020-10-26,Conejos,Colorado,08021,66,0
2020-10-26,Costilla,Colorado,08023,36,1
2020-10-26,Crowley,Colorado,08025,91,1
2020-10-26,Custer,Colorado,08027,20,0
2020-10-26,Delta,Colorado,08029,201,3
2020-10-26,Denver,Colorado,08031,17882,459
2020-10-26,Dolores,Colorado,08033,3,0
2020-10-26,Douglas,Colorado,08035,3940,64
2020-10-26,Eagle,Colorado,08037,1426,10
2020-10-26,El Paso,Colorado,08041,10031,196
2020-10-26,Elbert,Colorado,08039,215,3
2020-10-26,Fremont,Colorado,08043,669,1
2020-10-26,Garfield,Colorado,08045,1153,5
2020-10-26,Gilpin,Colorado,08047,28,0
2020-10-26,Grand,Colorado,08049,149,1
2020-10-26,Gunnison,Colorado,08051,306,7
2020-10-26,Hinsdale,Colorado,08053,3,0
2020-10-26,Huerfano,Colorado,08055,33,2
2020-10-26,Jackson,Colorado,08057,9,0
2020-10-26,Jefferson,Colorado,08059,8333,307
2020-10-26,Kiowa,Colorado,08061,4,0
2020-10-26,Kit Carson,Colorado,08063,130,3
2020-10-26,La Plata,Colorado,08067,354,2
2020-10-26,Lake,Colorado,08065,133,0
2020-10-26,Larimer,Colorado,08069,4013,56
2020-10-26,Las Animas,Colorado,08071,70,1
2020-10-26,Lincoln,Colorado,08073,24,0
2020-10-26,Logan,Colorado,08075,1213,12
2020-10-26,Mesa,Colorado,08077,1357,11
2020-10-26,Mineral,Colorado,08079,21,0
2020-10-26,Moffat,Colorado,08081,62,1
2020-10-26,Montezuma,Colorado,08083,200,5
2020-10-26,Montrose,Colorado,08085,463,13
2020-10-26,Morgan,Colorado,08087,854,48
2020-10-26,Otero,Colorado,08089,138,6
2020-10-26,Ouray,Colorado,08091,38,2
2020-10-26,Park,Colorado,08093,92,1
2020-10-26,Phillips,Colorado,08095,48,0
2020-10-26,Pitkin,Colorado,08097,278,2
2020-10-26,Prowers,Colorado,08099,172,0
2020-10-26,Pueblo,Colorado,08101,1982,41
2020-10-26,Rio Blanco,Colorado,08103,28,0
2020-10-26,Rio Grande,Colorado,08105,121,3
2020-10-26,Routt,Colorado,08107,204,8
2020-10-26,Saguache,Colorado,08109,135,2
2020-10-26,San Juan,Colorado,08111,11,0
2020-10-26,San Miguel,Colorado,08113,102,0
2020-10-26,Sedgwick,Colorado,08115,40,1
2020-10-26,Summit,Colorado,08117,679,4
2020-10-26,Teller,Colorado,08119,220,4
2020-10-26,Washington,Colorado,08121,96,0
2020-10-26,Weld,Colorado,08123,6004,159
2020-10-26,Yuma,Colorado,08125,213,1
2020-10-27,Adams,Colorado,08001,13945,257
2020-10-27,Alamosa,Colorado,08003,307,9
2020-10-27,Arapahoe,Colorado,08005,12732,397
2020-10-27,Archuleta,Colorado,08007,67,0
2020-10-27,Baca,Colorado,08009,31,0
2020-10-27,Bent,Colorado,08011,14,0
2020-10-27,Boulder,Colorado,08013,5544,85
2020-10-27,Broomfield,Colorado,08014,947,41
2020-10-27,Chaffee,Colorado,08015,394,20
2020-10-27,Cheyenne,Colorado,08017,15,0
2020-10-27,Clear Creek,Colorado,08019,71,1
2020-10-27,Conejos,Colorado,08021,66,0
2020-10-27,Costilla,Colorado,08023,36,1
2020-10-27,Crowley,Colorado,08025,91,1
2020-10-27,Custer,Colorado,08027,21,0
2020-10-27,Delta,Colorado,08029,203,3
2020-10-27,Denver,Colorado,08031,18140,459
2020-10-27,Dolores,Colorado,08033,3,0
2020-10-27,Douglas,Colorado,08035,4021,64
2020-10-27,Eagle,Colorado,08037,1428,10
2020-10-27,El Paso,Colorado,08041,10154,198
2020-10-27,Elbert,Colorado,08039,219,3
2020-10-27,Fremont,Colorado,08043,673,1
2020-10-27,Garfield,Colorado,08045,1163,5
2020-10-27,Gilpin,Colorado,08047,28,0
2020-10-27,Grand,Colorado,08049,153,1
2020-10-27,Gunnison,Colorado,08051,306,7
2020-10-27,Hinsdale,Colorado,08053,3,0
2020-10-27,Huerfano,Colorado,08055,33,2
2020-10-27,Jackson,Colorado,08057,9,0
2020-10-27,Jefferson,Colorado,08059,8464,309
2020-10-27,Kiowa,Colorado,08061,4,0
2020-10-27,Kit Carson,Colorado,08063,131,3
2020-10-27,La Plata,Colorado,08067,364,2
2020-10-27,Lake,Colorado,08065,133,0
2020-10-27,Larimer,Colorado,08069,4071,57
2020-10-27,Las Animas,Colorado,08071,70,1
2020-10-27,Lincoln,Colorado,08073,25,0
2020-10-27,Logan,Colorado,08075,1223,12
2020-10-27,Mesa,Colorado,08077,1419,11
2020-10-27,Mineral,Colorado,08079,21,0
2020-10-27,Moffat,Colorado,08081,64,1
2020-10-27,Montezuma,Colorado,08083,211,5
2020-10-27,Montrose,Colorado,08085,470,13
2020-10-27,Morgan,Colorado,08087,856,48
2020-10-27,Otero,Colorado,08089,139,6
2020-10-27,Ouray,Colorado,08091,36,2
2020-10-27,Park,Colorado,08093,95,1
2020-10-27,Phillips,Colorado,08095,50,0
2020-10-27,Pitkin,Colorado,08097,287,2
2020-10-27,Prowers,Colorado,08099,175,3
2020-10-27,Pueblo,Colorado,08101,2047,41
2020-10-27,Rio Blanco,Colorado,08103,28,0
2020-10-27,Rio Grande,Colorado,08105,122,3
2020-10-27,Routt,Colorado,08107,211,8
2020-10-27,Saguache,Colorado,08109,135,2
2020-10-27,San Juan,Colorado,08111,7,0
2020-10-27,San Miguel,Colorado,08113,102,0
2020-10-27,Sedgwick,Colorado,08115,40,1
2020-10-27,Summit,Colorado,08117,696,4
2020-10-27,Teller,Colorado,08119,223,4
2020-10-27,Washington,Colorado,08121,96,0
2020-10-27,Weld,Colorado,08123,6065,160
2020-10-27,Yuma,Colorado,08125,214,1
2020-10-28,Adams,Colorado,08001,14173,260
2020-10-28,Alamosa,Colorado,08003,316,9
2020-10-28,Arapahoe,Colorado,08005,12856,398
2020-10-28,Archuleta,Colorado,08007,67,0
2020-10-28,Baca,Colorado,08009,31,0
2020-10-28,Bent,Colorado,08011,14,0
2020-10-28,Boulder,Colorado,08013,5651,85
2020-10-28,Broomfield,Colorado,08014,985,42
2020-10-28,Chaffee,Colorado,08015,402,20
2020-10-28,Cheyenne,Colorado,08017,15,0
2020-10-28,Clear Creek,Colorado,08019,75,1
2020-10-28,Conejos,Colorado,08021,66,0
2020-10-28,Costilla,Colorado,08023,36,1
2020-10-28,Crowley,Colorado,08025,92,1
2020-10-28,Custer,Colorado,08027,21,0
2020-10-28,Delta,Colorado,08029,205,3
2020-10-28,Denver,Colorado,08031,18400,459
2020-10-28,Dolores,Colorado,08033,3,0
2020-10-28,Douglas,Colorado,08035,4080,64
2020-10-28,Eagle,Colorado,08037,1447,10
2020-10-28,El Paso,Colorado,08041,10325,201
2020-10-28,Elbert,Colorado,08039,224,3
2020-10-28,Fremont,Colorado,08043,679,2
2020-10-28,Garfield,Colorado,08045,1187,5
2020-10-28,Gilpin,Colorado,08047,28,0
2020-10-28,Grand,Colorado,08049,153,1
2020-10-28,Gunnison,Colorado,08051,307,7
2020-10-28,Hinsdale,Colorado,08053,3,0
2020-10-28,Huerfano,Colorado,08055,33,2
2020-10-28,Jackson,Colorado,08057,9,0
2020-10-28,Jefferson,Colorado,08059,8608,311
2020-10-28,Kiowa,Colorado,08061,4,0
2020-10-28,Kit Carson,Colorado,08063,132,3
2020-10-28,La Plata,Colorado,08067,364,2
2020-10-28,Lake,Colorado,08065,133,0
2020-10-28,Larimer,Colorado,08069,4105,57
2020-10-28,Las Animas,Colorado,08071,74,1
2020-10-28,Lincoln,Colorado,08073,25,0
2020-10-28,Logan,Colorado,08075,1233,12
2020-10-28,Mesa,Colorado,08077,1470,13
2020-10-28,Mineral,Colorado,08079,21,0
2020-10-28,Moffat,Colorado,08081,68,1
2020-10-28,Montezuma,Colorado,08083,212,5
2020-10-28,Montrose,Colorado,08085,470,13
2020-10-28,Morgan,Colorado,08087,864,48
2020-10-28,Otero,Colorado,08089,148,6
2020-10-28,Ouray,Colorado,08091,38,2
2020-10-28,Park,Colorado,08093,96,1
2020-10-28,Phillips,Colorado,08095,55,0
2020-10-28,Pitkin,Colorado,08097,291,2
2020-10-28,Prowers,Colorado,08099,182,3
2020-10-28,Pueblo,Colorado,08101,2096,41
2020-10-28,Rio Blanco,Colorado,08103,29,0
2020-10-28,Rio Grande,Colorado,08105,122,3
2020-10-28,Routt,Colorado,08107,215,8
2020-10-28,Saguache,Colorado,08109,137,2
2020-10-28,San Juan,Colorado,08111,7,0
2020-10-28,San Miguel,Colorado,08113,104,0
2020-10-28,Sedgwick,Colorado,08115,40,1
2020-10-28,Summit,Colorado,08117,719,4
2020-10-28,Teller,Colorado,08119,227,4
2020-10-28,Washington,Colorado,08121,102,0
2020-10-28,Weld,Colorado,08123,6122,159
2020-10-28,Yuma,Colorado,08125,218,1
2020-10-29,Adams,Colorado,08001,14523,261
2020-10-29,Alamosa,Colorado,08003,327,9
2020-10-29,Arapahoe,Colorado,08005,13165,400
2020-10-29,Archuleta,Colorado,08007,68,0
2020-10-29,Baca,Colorado,08009,32,0
2020-10-29,Bent,Colorado,08011,16,0
2020-10-29,Boulder,Colorado,08013,5680,85
2020-10-29,Broomfield,Colorado,08014,997,42
2020-10-29,Chaffee,Colorado,08015,417,20
2020-10-29,Cheyenne,Colorado,08017,15,0
2020-10-29,Clear Creek,Colorado,08019,74,1
2020-10-29,Conejos,Colorado,08021,69,0
2020-10-29,Costilla,Colorado,08023,36,1
2020-10-29,Crowley,Colorado,08025,95,1
2020-10-29,Custer,Colorado,08027,22,0
2020-10-29,Delta,Colorado,08029,211,3
2020-10-29,Denver,Colorado,08031,18745,459
2020-10-29,Dolores,Colorado,08033,3,0
2020-10-29,Douglas,Colorado,08035,4168,65
2020-10-29,Eagle,Colorado,08037,1465,10
2020-10-29,El Paso,Colorado,08041,10557,204
2020-10-29,Elbert,Colorado,08039,226,3
2020-10-29,Fremont,Colorado,08043,695,2
2020-10-29,Garfield,Colorado,08045,1202,5
2020-10-29,Gilpin,Colorado,08047,29,0
2020-10-29,Grand,Colorado,08049,153,1
2020-10-29,Gunnison,Colorado,08051,310,7
2020-10-29,Hinsdale,Colorado,08053,3,0
2020-10-29,Huerfano,Colorado,08055,33,2
2020-10-29,Jackson,Colorado,08057,9,0
2020-10-29,Jefferson,Colorado,08059,8783,314
2020-10-29,Kiowa,Colorado,08061,4,0
2020-10-29,Kit Carson,Colorado,08063,135,3
2020-10-29,La Plata,Colorado,08067,375,2
2020-10-29,Lake,Colorado,08065,135,0
2020-10-29,Larimer,Colorado,08069,4183,57
2020-10-29,Las Animas,Colorado,08071,79,1
2020-10-29,Lincoln,Colorado,08073,25,0
2020-10-29,Logan,Colorado,08075,1258,13
2020-10-29,Mesa,Colorado,08077,1504,15
2020-10-29,Mineral,Colorado,08079,21,0
2020-10-29,Moffat,Colorado,08081,70,1
2020-10-29,Montezuma,Colorado,08083,215,5
2020-10-29,Montrose,Colorado,08085,477,13
2020-10-29,Morgan,Colorado,08087,879,48
2020-10-29,Otero,Colorado,08089,158,7
2020-10-29,Ouray,Colorado,08091,39,2
2020-10-29,Park,Colorado,08093,101,1
2020-10-29,Phillips,Colorado,08095,56,0
2020-10-29,Pitkin,Colorado,08097,288,2
2020-10-29,Prowers,Colorado,08099,189,4
2020-10-29,Pueblo,Colorado,08101,2141,44
2020-10-29,Rio Blanco,Colorado,08103,29,0
2020-10-29,Rio Grande,Colorado,08105,124,3
2020-10-29,Routt,Colorado,08107,219,8
2020-10-29,Saguache,Colorado,08109,142,2
2020-10-29,San Juan,Colorado,08111,7,0
2020-10-29,San Miguel,Colorado,08113,104,0
2020-10-29,Sedgwick,Colorado,08115,41,1
2020-10-29,Summit,Colorado,08117,731,4
2020-10-29,Teller,Colorado,08119,232,4
2020-10-29,Washington,Colorado,08121,102,0
2020-10-29,Weld,Colorado,08123,6255,159
2020-10-29,Yuma,Colorado,08125,219,1
2020-10-30,Adams,Colorado,08001,14830,262
2020-10-30,Alamosa,Colorado,08003,339,9
2020-10-30,Arapahoe,Colorado,08005,13313,400
2020-10-30,Archuleta,Colorado,08007,68,0
2020-10-30,Baca,Colorado,08009,33,0
2020-10-30,Bent,Colorado,08011,18,0
2020-10-30,Boulder,Colorado,08013,5797,86
2020-10-30,Broomfield,Colorado,08014,1041,42
2020-10-30,Chaffee,Colorado,08015,422,20
2020-10-30,Cheyenne,Colorado,08017,15,0
2020-10-30,Clear Creek,Colorado,08019,86,1
2020-10-30,Conejos,Colorado,08021,74,0
2020-10-30,Costilla,Colorado,08023,38,1
2020-10-30,Crowley,Colorado,08025,96,1
2020-10-30,Custer,Colorado,08027,22,0
2020-10-30,Delta,Colorado,08029,214,3
2020-10-30,Denver,Colorado,08031,19197,459
2020-10-30,Dolores,Colorado,08033,3,0
2020-10-30,Douglas,Colorado,08035,4225,65
2020-10-30,Eagle,Colorado,08037,1492,10
2020-10-30,El Paso,Colorado,08041,10821,205
2020-10-30,Elbert,Colorado,08039,232,3
2020-10-30,Fremont,Colorado,08043,754,2
2020-10-30,Garfield,Colorado,08045,1219,5
2020-10-30,Gilpin,Colorado,08047,30,0
2020-10-30,Grand,Colorado,08049,154,1
2020-10-30,Gunnison,Colorado,08051,313,7
2020-10-30,Hinsdale,Colorado,08053,3,0
2020-10-30,Huerfano,Colorado,08055,34,2
2020-10-30,Jackson,Colorado,08057,9,0
2020-10-30,Jefferson,Colorado,08059,9007,317
2020-10-30,Kiowa,Colorado,08061,5,0
2020-10-30,Kit Carson,Colorado,08063,137,3
2020-10-30,La Plata,Colorado,08067,386,2
2020-10-30,Lake,Colorado,08065,135,0
2020-10-30,Larimer,Colorado,08069,4274,57
2020-10-30,Las Animas,Colorado,08071,82,1
2020-10-30,Lincoln,Colorado,08073,25,0
2020-10-30,Logan,Colorado,08075,1271,13
2020-10-30,Mesa,Colorado,08077,1550,15
2020-10-30,Mineral,Colorado,08079,21,0
2020-10-30,Moffat,Colorado,08081,72,1
2020-10-30,Montezuma,Colorado,08083,219,5
2020-10-30,Montrose,Colorado,08085,484,13
2020-10-30,Morgan,Colorado,08087,892,48
2020-10-30,Otero,Colorado,08089,168,7
2020-10-30,Ouray,Colorado,08091,40,2
2020-10-30,Park,Colorado,08093,106,1
2020-10-30,Phillips,Colorado,08095,58,0
2020-10-30,Pitkin,Colorado,08097,293,2
2020-10-30,Prowers,Colorado,08099,197,4
2020-10-30,Pueblo,Colorado,08101,2227,45
2020-10-30,Rio Blanco,Colorado,08103,30,0
2020-10-30,Rio Grande,Colorado,08105,127,3
2020-10-30,Routt,Colorado,08107,221,8
2020-10-30,Saguache,Colorado,08109,142,2
2020-10-30,San Juan,Colorado,08111,7,0
2020-10-30,San Miguel,Colorado,08113,104,0
2020-10-30,Sedgwick,Colorado,08115,43,1
2020-10-30,Summit,Colorado,08117,751,4
2020-10-30,Teller,Colorado,08119,240,4
2020-10-30,Washington,Colorado,08121,104,0
2020-10-30,Weld,Colorado,08123,6394,159
2020-10-30,Yuma,Colorado,08125,223,1
2020-10-31,Adams,Colorado,08001,15216,263
2020-10-31,Alamosa,Colorado,08003,356,9
2020-10-31,Arapahoe,Colorado,08005,13718,402
2020-10-31,Archuleta,Colorado,08007,68,0
2020-10-31,Baca,Colorado,08009,36,0
2020-10-31,Bent,Colorado,08011,18,0
2020-10-31,Boulder,Colorado,08013,5937,88
2020-10-31,Broomfield,Colorado,08014,1071,42
2020-10-31,Chaffee,Colorado,08015,431,20
2020-10-31,Cheyenne,Colorado,08017,15,0
2020-10-31,Clear Creek,Colorado,08019,89,1
2020-10-31,Conejos,Colorado,08021,81,0
2020-10-31,Costilla,Colorado,08023,38,1
2020-10-31,Crowley,Colorado,08025,96,1
2020-10-31,Custer,Colorado,08027,24,0
2020-10-31,Delta,Colorado,08029,215,3
2020-10-31,Denver,Colorado,08031,19538,459
2020-10-31,Dolores,Colorado,08033,3,0
2020-10-31,Douglas,Colorado,08035,4394,65
2020-10-31,Eagle,Colorado,08037,1510,10
2020-10-31,El Paso,Colorado,08041,11122,205
2020-10-31,Elbert,Colorado,08039,242,3
2020-10-31,Fremont,Colorado,08043,809,2
2020-10-31,Garfield,Colorado,08045,1230,5
2020-10-31,Gilpin,Colorado,08047,30,0
2020-10-31,Grand,Colorado,08049,158,1
2020-10-31,Gunnison,Colorado,08051,319,7
2020-10-31,Hinsdale,Colorado,08053,4,0
2020-10-31,Huerfano,Colorado,08055,35,2
2020-10-31,Jackson,Colorado,08057,9,0
2020-10-31,Jefferson,Colorado,08059,9303,318
2020-10-31,Kiowa,Colorado,08061,6,0
2020-10-31,Kit Carson,Colorado,08063,139,3
2020-10-31,La Plata,Colorado,08067,392,2
2020-10-31,Lake,Colorado,08065,143,0
2020-10-31,Larimer,Colorado,08069,4440,57
2020-10-31,Las Animas,Colorado,08071,85,1
2020-10-31,Lincoln,Colorado,08073,25,0
2020-10-31,Logan,Colorado,08075,1306,13
2020-10-31,Mesa,Colorado,08077,1639,15
2020-10-31,Mineral,Colorado,08079,21,0
2020-10-31,Moffat,Colorado,08081,77,1
2020-10-31,Montezuma,Colorado,08083,224,5
2020-10-31,Montrose,Colorado,08085,492,13
2020-10-31,Morgan,Colorado,08087,902,48
2020-10-31,Otero,Colorado,08089,176,7
2020-10-31,Ouray,Colorado,08091,40,2
2020-10-31,Park,Colorado,08093,108,1
2020-10-31,Phillips,Colorado,08095,60,0
2020-10-31,Pitkin,Colorado,08097,298,2
2020-10-31,Prowers,Colorado,08099,198,4
2020-10-31,Pueblo,Colorado,08101,2331,45
2020-10-31,Rio Blanco,Colorado,08103,31,0
2020-10-31,Rio Grande,Colorado,08105,131,3
2020-10-31,Routt,Colorado,08107,230,9
2020-10-31,Saguache,Colorado,08109,146,2
2020-10-31,San Juan,Colorado,08111,10,0
2020-10-31,San Miguel,Colorado,08113,109,0
2020-10-31,Sedgwick,Colorado,08115,46,1
2020-10-31,Summit,Colorado,08117,753,4
